p1,p2,p3,n_pois,business_ids
28,46,33,3,VzHYbwcFJz2CdVCe5r3sDQ|gEm_IbhZycJKlppK8s2Gcw|cf1VJvJIjwccYXwk16U4xA
28,61,5,3,JXXLweAoAOBP6UtmFQe1lQ|h2Xj9MEYcffZi8h8A-SRgg|P51n_EonRgr3B42Vln2MCg
2,62,0,3,gSw5N8h5lpC4XGw_nthyrQ|WSHu1THoWsd64DrKN-N7nA|TQeMOhco0FL9zHrmJHiPAg
43,5,53,3,JZVK_yoV48O_2gDykG_1Ow|c-jQ_--GMT_SvyjclyYqMg|y1Z9tymuBGVDZnYZoLk-2Q
38,42,53,3,2GYg3liJ9-m6Z67L_4_BRQ|BFPxxguGxBZQ0kR0rWePTQ|JbVtIpb0iKnSzlPT83KMOA
58,9,1,3,nt1jLHRIeV5HqB5PfFWbKA|WZVYASnelainA2_rG91phg|FVxo6PKyPgy5C9iOY_s9eQ
9,7,25,3,jGot3Ktq9kA7GDH7WwRq_Q|7kgF1JYwZQMUrHpBsULC2g|5nFoMJ2-tljaFFKIK3EyOw
21,49,38,3,itv5mVA2lkp_ivhSdmKGgw|TRwPE6wsoAL6_fRaFdB4FA|Vnagnur1os0ZduOpvDH27A
62,5,3,3,tYn8hGpZiRgJ8cP2FcI_YQ|EreYgrQPuR7Sk_FKeZZg9g|rajhXVhe25WptAZx26UqTA
7,50,38,3,8ohaL9a02bWZDxOxfZCTxw|rgeuy1qbw6Z8B6CSVANHIA|ZSaKeh2-3U9BiMMqZA0z9Q
10,60,32,3,f6_NdhJ5hTopo3r-tflgfg|Mn0_NGE7E3EniIqAnXcpcQ|t53GwxrCdm0z29xrYUyQYQ
43,11,45,3,MtxqtQqnNmvCNT7K9JVQQA|kvRiDr9No5t9rPKf6t72Hw|0ZQVSAC4uwZR1JXmDrh9CQ
0,9,15,3,NRPOcKaY5e-Oq0iQnDWvbA|3zuwbMR9AjSUVKjTsLbtgA|gLCGnjz8KQrBjxAoMm3ICw
20,3,58,3,_LtJsAcsygWR54vxvmChEw|FgpMROyfhEbCSi2dXwfQeg|MACqP6DlXBwTsXOhp0C6AA
12,7,60,3,pHBwvBG3iZdOfpLNZTkVWQ|TPXPScI9kvWsO2i08skxaA|ZHXWdMiqsi3HwkLmSi_WgQ
15,31,5,3,W5e4UAY9PoE3ydedIcc5GA|tcDpEgmd14W4szC0DU3Pgg|VIYvcX9SScnqmoI0so1KZA
28,22,5,3,vy_rin8cRkzrUSmcVpFpJg|VFHtIupt28TC5IX5vK3siA|X2HJNKFY58RW1mzjH3n6dg
38,23,53,3,TrqeK1tBgFGyrz5vzKGrlQ|znx1v_c2IPKOXlYAbqFYvg|JfKe2LI_1F8NhqOsKzHggg
0,54,58,3,GQ4VOEsoaHKUd8i23eCiDw|-1yt2mk60wWuQz9hPVKZCA|e1crDTeS6sYT1EQ4fc95fQ
18,63,16,3,EHOqzuLrwrU_W46sCe7axA|7Oq3AI3omXpvcN9xDzNeLA|FemC1HzXmvotxIxLZW06Cg
9,58,53,3,a7__VvDjHpgpncosFsYArA|Wt3NAVSLT5KXFR7uQF0HbA|fyxmwXdg9fJ13TpuF-KSbQ
52,29,0,3,NB9wGhMqy27suWqNzk3laA|bwgK5d9oT2sUcvyBOsTREQ|mVV95BIwhFOa7TNH9pVMGA
28,44,5,3,TPfhxYwdxj4XExyW2vl6fA|3puk4beQqK6zz8N4nTdhtQ|-m4JBdAxvzOlGFZMjSQMMA
6,2,62,3,mBcvp7NarEQEviJyRiX23Q|48hwr-F1xEFfHdTD1ueE2A|SaJHvbrvy-ndxLf85mAVXA
36,33,53,3,apZdYnFjjbLuSJAUOWTRsA|thPp3lfdb9ytmZ0T0YP6Hw|LJ4GjQ1HL6kqvIPpNUNNaQ
36,44,25,3,gJpie45pHq5UFHH7CBSPqw|QvwfN9izvSDcj5OxRJgIfQ|fMwsP6V-osjd2icB6kkSGQ
22,10,11,3,KpapS4o3byLjgyN3S9KPCg|oaL4PHfTpe71IDvGw4AhcA|hZJoD4qGn01l3ErVUIwyeQ
34,53,11,3,zMLpY0v7UXfnpwp6C0g95g|1Z3ZxIKVGOXZCCXdlbkKAA|uDjIsTgU7TWUdtHTkelGcw
45,3,58,3,h0JvRrc5E5WaX0i4y0TcWg|pE8tkSTXw7_RIiQMkutPCg|i0sRilI4UUGa7IS8DAbQqg
6,49,19,3,FBof1_DJG-IMRdk6WmY2IA|Xkn6vebYLTY1aCe2J07MfA|ijMJrlo8D_L4nD9uLtu_EQ
0,3,11,3,JK6a5IRnPg1tQA3FruwaQw|e0BoeJPqG4OD3DRPOG73Jg|dMameAEcJgKSGQDcCYYjxw
56,9,4,3,YAT0yzBf4o96xJJiWVsgNg|KJTX_Ct2k249kDdAgNZOmw|ZUI1uvefVj94JLE1kIfAmA
21,55,20,3,nk2a2nI1jfln9zLpxEvTnw|aUoMG97DMJG4nmwhT6z1zA|J5BAE3NCOe8YEg-GvOOF_A
20,25,47,3,0bClMPygqjmGYspg--VyIA|fGawcocJqcj3wXjHj7YXAg|V7KWP_nQkpSxR3t7bEqrMw
28,46,35,3,-aZnEYYTqwE5Hc5YKp_HjQ|vTu1LveMWZVjXlMzFvg_-w|osAciuw9I_hvll-vT7uXPA
2,62,3,3,5Fm6khB-De-OdqATep9J9Q|7pwZZVVlYCxQvVdd8Q03wg|cFSyJluKa2SHtgMMvlx6SQ
21,63,53,3,l0EaGQCdik3sXG1mX0D6aQ|JtDZvV3HddxFnNdrwrWh7g|ozOneB4jXOD6hv5WBGj4KQ
54,5,34,3,Co3Ogqy6y2JgZdG0wBlrUQ|zU5PPd9j4bYC_MepNSEDcA|y8gjlpJA89qDRCLC0JQaew
23,24,14,3,l1XqPExWf2QXNIt8-BQetQ|ckoB2g8pkGrG5qdwxTPD4w|XsMM7tc6V5U8WbIcCY-KVg
6,55,62,3,FsVo3IKsjTC-2vhuSlvz2w|wH8fxWLGeByU8W3nABHFrg|Npb5hRxgF0aVqAlex3VVPQ
43,55,44,3,uHtdM9fh6h4F0Ly3X3ez0Q|pXRrRf8fDv6yU3xp1E25hA|v_LOlXjMbIwqUbK96Nj14w
25,3,8,3,ONtMDaW8JZhPaV51gkf3CA|Sq-iBwqEfCzr9nXVLeuJgw|eKEJ0gZzw6Ox2CYZ5jKQUg
55,9,14,3,qd-K8ZNpgyNTlYWBgXm2uA|SRt_CBBo9a7MuW629T0egw|hs2ifqouFH_w-GJ39Oq_IA
52,55,24,3,EtKSTHV5Qx_Q7Aur9o4kQQ|rZlmMVYGaf1q6q0KoJh31Q|9PZxjhTIU7OgPIzuGi89Ew
1,47,53,3,G_j7x1JiHw8_RrXNX3JiPw|Kf1M74ZpUJhESFTDl34Qmw|42Gq2kRqkpIFz3Yu8KiC1Q
37,21,22,3,a9VBpA_-Tl8FtCYYJtE5Xw|OAdMiCSG0iamQ1MBhiZQuQ|jAKvrLDkkKai0shp-IY0pg
29,46,35,3,j1TPHqEtXGSqVuVNNX8g3Q|ti0EtGjQocXC-nvXvDwjHg|-k8xRvR5UUSjOaefkVgzLA
36,53,25,3,EneM1oBFxncaR1nQCD3gYA|XG72Wuz7oWwgqM7ir3kpuA|OkybC0J0Qojq515LDGVRZQ
52,58,13,3,REns5fQe45Nk_D2UwQyr0w|GAuweBrcC_wK3a0UhZjwfA|lSZEa0IsVPWCT6Ym9NF6jw
48,13,11,3,QbJXsdhbZ8HQqjCpb76_FQ|wfMQGv1JYisUcYwGlNq9xg|yjVqm4shWfOriY8wakOB5Q
39,10,22,3,dyE0EyZgUpgzF_jHspeZnA|kBy6spzfroIe5Ph6lO6b7w|t2IQvO-1VT-KBA0w2XtHfg
43,58,0,3,7M4acncueqDznH9AwgPjeg|ZKPrXH_GNW_AtZ31tP3NmA|pW5DXTpKnw3y0fopipbJVg
21,55,3,3,Q-4tY-IVxZCB6ot3x068zQ|HxSAlo0GRb4JTmDIxNw68Q|Hr6aM0s-woIJaW6DJSbvNQ
3,21,47,3,Hy-gZGsEpgZhIaARnaBKdQ|SgQUBMOJglbjvssPHD3uhQ|cZWaIEHgIfh2yFAFMlk7bQ
50,45,63,3,eX1E0J6uh8a3oVazer1_yw|Eni8nf_49XDbzEmaaCOQjw|rD85GRZ7VA1ImLdyKDqsZQ
35,40,41,3,N5Sv2il5nW-cycfvoo5Sdg|ruQWtqKfDkzniJ7-fDr9Vg|G_0iXYnyIbmYKEMJLNWD6A
16,52,47,3,2ISww4-o249VMoy7zKsWBA|aROWvF8ltWk6LLNO62haag|hp-UUz15tDMgIu_AgFeuBw
52,5,44,3,PYUI1OJVksGUbCrteU68bw|efxiiiwXpF2pEsCfgeQc8g|hh6t95hiS-RqRt6bEz1SPw
42,23,47,3,dfKF-oAUf3yjnD0WBYDyZQ|JxRSBtTNuLULDfKI3YGQSA|t1IpUoqNpeBednKVwpx3pA
14,46,18,3,78kUZU8GPfHgoYO_2CNbuQ|un20fcU_7BEQzWueoVZT0w|662o6Z3l7o0PDi8Y-88oWQ
36,30,8,3,t58IPc9Y0kOIfktPBRp1Ng|SZuzpUh09BLVqDdo58c5Jw|XW6au3uZjka4goKDMWuJFA
20,33,59,3,AbTrRYsEUhF5V3q_WcpqXw|pS2qdeEPrKHWzDHu1tNdEQ|qvfkT03PHLf4_Ejs4gtAFQ
62,31,62,3,gCcJTKC40CL0XtYYGfcXDw|3wg8xiywSGA96DWCF0WOLw|5Gdz1b4bffTJAWXENGtQPA
59,55,8,3,DytKODMqcvQ7MWA0NN2uNw|40O7uKX-uAG_JDrS-OM85w|TdrNka-oPWf4B-jN9rKltw
19,37,15,3,l_u2KGYWvx2LBcRV1G-wyA|QIzTZoV4QFIgesL0aJV6Mg|q40t6wDJQobul1ifFD6NSg
19,13,15,3,_17mPclvO7AGufoCZoFuqQ|Ol-PcHaBaJIOOQtqRY5_DA|lgC1gyLBWD6yEU64ozwZJA
57,19,8,3,z22MXGNyk8L2rOp0213cWA|tvBz80VKCtWAVbA6VmJufg|TTgpKmTSJs1w60DJkWlLWw
37,31,15,3,kq5Ghhh14r-eCxlVmlyd8w|rQW9iupvhk6ScPn2VPNLVQ|afsP-p_pr4ikrboB5MtUzQ
2,52,45,3,Zqd_DHAtrdzRJ8u3zwrvEA|uF2HWZ3tTq91ZYdpwTWEzw|4nJ1L8QMKujkh8_Oe4FK6A
63,42,2,3,nW5pVwaq1caliZ5Co1jQmQ|PceUQ1uT8ixXTpG1RMSMww|kSEEqMG_inCYG4GpAppi8g
55,22,25,3,DLoLJPqY-LWfJsVZntJYjQ|qPPBosvZZnHCgZKMq0wvgg|a1RKfGZ5vQef6B3dlCHMZA
36,35,46,3,pxZAz8pv18wK_t-m8WpN0g|LQIoQ4ZOXFg2iCb529b_Cg|r7Qy5_hyaubznXyzDCR27w
52,52,47,3,U09S6VSTWCKteCDa72Td7Q|G1q1IeNbiRJL5bReBLFdzQ|_qgqa4X1OiMLqub1hHaMjg
21,5,25,3,XYwx1tsEB3_G0tgS6l-0PQ|ONJBEPNFUv_uTglJOT8ctw|OddKlB5d2KQpIP2rJt89ow
52,31,24,3,kSWXxtZzpZLrBeyv-1BUuA|m82r1MXvzm7dI0DF0kWURA|UdcLHHBRIxtelgbKBnhitA
7,55,19,3,65TDxeJI6mFStXxSqAcYWA|SYWEMv9i_Pmc9AIfxHWl4Q|kJQJ3eV46tJR8sS_KdDKBw
40,34,15,3,f8d5NwkN4F2-mpx4MMDf3g|PCmoZ6i5fXLKti6SmykDNg|s30pUay0opzvriFweACWEA
7,52,45,3,lRbHFOIFuusN2WOR_ypQ_A|WeylzLacbhVyhnWAbUJ4SA|2Gik-IBYVBuU3e10pVdkhw
29,3,11,3,yCircN2ybEcUrWUzqfXlew|6oxOSJUVBqhUFYzSdplGRA|lnkcKF38mERHKhQ_9Aiwiw
21,29,53,3,dtsnh96yn64IT7sErc509g|SjCxvaC-OZLnOqAqHTXG_Q|ByMJ2-lGfs7_HivOoApW1w
59,55,53,3,5_MhGhgowfS92cu_BQQRkg|K8tLlUcLvCY4VZ-ITQ1sxA|n9YO7U3bbudSwIpkCtQZiA
11,31,13,3,SJJaIBGBBB3T_OX7iy-D4g|MQx5FybfhdY8T989WhTl_g|4hVeYebIXf7ObiIwalpp7g
47,40,16,3,qYuVkDQ5SJj5SrYv3SGc6g|D4nBEzrfPgblamQcCCUe8A|5quEJwHni6CuR-zh85hJ3Q
22,53,7,3,AnzUwNOyk16m8Nnltz7T-Q|CqpbkSMqjeJrtc_3uC-z0A|a4dtv7k-nOoohJxF5maHBw
1,20,25,3,lKlRRS26_eTA_eCjrWBT4w|RAzantDide4Zr0OQljaQsw|RGbOLfkHEH2ImrJfTl2CVw
57,39,34,3,_tADqh3OmH6CzGJWKkru3g|082Z772_Ig8SXp9DibYCAA|69ke4OmxhjG6-7L_rhc-mQ
62,11,41,3,h85b3MFPWyaopMBy8DpBpA|RNknAokcVfznb8vHJDj-XA|mzTTdvQGkUHZ8ii7OnZC5w
43,52,8,3,GOSVLhjUT6TnrPhkkmDOpw|bgxDswHIdFP0Go0pNfyAAw|KYPhGJIibu_7ePIX4HNs6A
22,53,60,3,7gKh-cM6TvfpQPMjMoEbGg|BRlJcme-mrWooPJ5UvtbLw|MTK_r6F51LlVxbZU5Zk-9w
22,9,1,3,ekqJffSZGsAN9_v-F2yrSg|svSfJCqhRqDxbIPyEMCl8w|TpW2PPipD_Eq6csy8s2RSg
54,29,20,3,tCLAeZsjXFG9RumJ4Hn0Kw|Hnz1_h_D1eHSRtQqHSCZkw|qRgeV1CMZawRblc2qjHo_g
34,3,17,3,R8Yy-Abycqdnnyi7wbw8hA|nx8a-0rWqmkQDtYtXK0nhg|5BzDew_PVYnppjRFJXGF7g
0,53,15,3,4fzyMIxVjxXc2N6UeJD3Yg|cCwNX2r-4hDXPNGwDx2otg|9TcnWPAlS4sMJPNyWlgi2A
53,46,44,3,yj0SWZvJ0tGwAywoVxPT5A|_EkKoNEH0uIZ-h9kWjdhVQ|q9tRbDIim_Blb7DmAo6Gow
29,46,2,3,AdHcFvYr4CtIntZH0WNFyQ|y2AQh1vbpSnyh2JdcwYnJw|MnipZwr1qWli0iqtb3GMTA
57,40,49,3,rHLJ0CW60VNonqIL5_jE4Q|BkHqlLR9Q6_HVUXNg2XBxQ|qhf7MH_J7CS4pR3v5uiawg
36,10,25,3,NOSxPZtl8dElAveDgMRsbA|3YDXcj6vfpIDej7cULGh8A|UwrAwU66vh3uBhtQE3tEng
54,56,45,3,A4zsfXGNGeOu37dDMcKTUg|CLw-I3X3X8l1V80jxPv3AA|FNQfc2Ih5bSKnmRcsHTcKw
22,3,17,3,I3LSnL6UfkgoslMzXSYvDA|YktkVafPoIrYiKZpC0--bQ|ysxrRklK6xqBiBznoFp7Cw
43,49,36,3,3lBooCffgkW7tVSG5kILBA|v72qGvd53IxhM2m8aatOpg|G2oWC7vWPTiTZt--0bUMzA
54,62,3,3,9oZc6qwbJfO0SuKXEMh27g|GrRrxHK9dWgibvUpcotxtw|0f4snVRBbsomhoGkFD7GUA
2,5,16,3,nKdvOAenRN4WllzGJ3hd4g|5qVt5XufPXTztxneUzUriw|UDZYeNX7IJeKrYJjagK4_g
35,39,18,3,1YkxGFLXEJIW4oLgEUcqKw|JSMvJtdPVGgq9xfc298QVw|zyMkbavgHASQtqVwaock9A
54,31,26,3,DhBe7gF3li2eCYRjwi2_Hw|IkY2ticzHEn4QFn8hQLSWg|q5v3wowN5iqGHSUALGF5Rg
28,3,7,3,jSJz9deiv12E6RBztzUfag|E52a-tWfAVUigt1ArF711w|8P_tlWPmPHVFWXREQGienA
0,8,11,3,5nxIL-sSPgyATXmGtjuhtQ|udtnLd8JxGcGPPT6qxzNgw|uDd4gRtYBEgAVmahTHKVWg
62,29,0,3,04UD14gamNjLY0IDYVhHJg|j2AhQF5-dYGyJFbQd5t4aA|utk0M6RZXbtTYTbip40Bdw
26,20,46,3,HlzbNeFmy-EyZUBth5iNWQ|fogEQqK7jH0l6FRpzOOBRQ|Wto3Qt5k0W-2MesnTF-8qA
37,59,56,3,Waz1bXpzTgfB9DOouGjJ2Q|IKOIffVmSTZj8HkJbY5D6w|idH97uIodDocSlWM16Muug
35,49,56,3,loKMBVzemBJN0RMGwW8K8w|QvhKhVOzkmHFF_wMP_-x2A|kr6FpW5rMNp_OX8Ha4j0Fw
40,3,51,3,cwgBOJDY6ssBrGsLNro1sw|3yNmHvU7wkgI64WRReCrHg|5yHr68eo0ccYUMSx1bQFcA
48,13,2,3,PRGH_6VxMfCyp3UmKiTEHg|QJxC8Bba6K94hf3pJ-gzeg|tvWOM-OCBbhWisUt3E6ytA
60,13,16,3,l2OaoGE9USD7oNZbI28u3Q|SjqQq0vHnrwPE1YEj_UJiA|VDJrE9enDtjbzhr6vCRI1Q
25,19,44,3,zJErbOQMKX-MwHs_ulV7DA|bjkA3ustWdg3EsTLRiUNKA|d9T1Jgf4N2vY3dcMlnCgeA
54,55,2,3,FHNIvNgh3fS7VZQq2Y3dsA|gnpyyeWQ53WlDMJEq-YA_w|Ou-_OQUNvBcaAoRU0XPtaQ
61,36,11,3,N-MVwAcmsQDZCxbZjZhPDA|gL1ilbKIQ9Bxtuw3n0xLgQ|K-S_YhtoGffXF9f3azGY2A
51,40,41,3,t0u_YYND1OWPDGUL4bCWbA|DL9Oa0S7BSKrpFRRL8Y8Rg|Tqd8__DCshATdAiFNVm-2w
7,5,44,3,4_W5pstoN1166TGjjPOrMg|gbcWVIt0cSJ2iDYXx9lEOQ|vpfy4_N1PozCkvk2WDE_RQ
48,54,15,3,aTUDMqpfoXbvYxL2dEenjg|eVzgXdm2cWUCveWXfKDCtQ|py_xCryhIVIiJLqSSFv2YA
21,5,53,3,FnEkr6LzjuGsg93Z7fkl7Q|_n539Sga7PCvHQs--a4qkA|SDL247FlOnScJfuNjZESxg
18,52,44,3,7NwFNLC0SwX1SwQYlfF5yw|D2OcZHMkznF5bbelwZ7TPw|lWedWkinrM5j13pyimbpbA
59,42,38,3,lS42krxXMm-HIk7dntRsKQ|kZ1q0K13tFYG_ZJrVvsJHA|Ipkx4Sa7ybn8C6LtTqTztw
27,52,45,3,WDm-Z705Wp93k-46PN_g9Q|cSaoPFiZUzaTgnxM91KgXg|C5MdSiVtZKirRghyh08C0g
52,29,38,3,ra6Ejpr6Y5nJL1Um6pzTdg|838bEDzZSPveDkAGrhVWYQ|J8UPVO_FTALzvJ0tlMdr8w
33,20,23,3,cXa1G6GYqpKR3hjw9zR3qA|dg_sWT4te9aL_am_v8_Isg|xcd6i8D-4k3J-Xw9nuTc0g
6,0,8,3,xQrzu_DJHwVdokMDLq7KTA|1JTT6PBYcoVwiUdhsSLDEg|htkrEPPQg6iH2QoBDjrEJw
52,59,28,3,OcWuxEqm_5gTz7oPSHB6Jw|Z0U0sPwogMRdbhNZzx2wgw|f-vB1_GyGBYzHX68xS5Dfw
16,55,39,3,hKAh9ngwQ4pLpn8KfP3G_g|ToXXzuswqzq1gRq1wbFdiQ|Ova0c27WAdEEG4zl_cUyEw
21,49,8,3,9c7MUiE6VI8NesjPdj5FkA|a62d7e_xXeljJcOUHkJjkg|OOfY8bhTuC5A4qbdn8wFBA
17,47,41,3,gFbp8YOYDSs6zwl01f72Fg|yU_9stIlB93Np-gKUOV6EA|p4hIzUXyP0ENRIEKcihhDA
54,49,26,3,Iyopb5uFIBT_HOgp8ipSfw|IcLm9Z1zphLnzUvrFK6aiA|rgSHLh2Le0Un82FDxbq0mg
61,13,35,3,QtYVt1X2clFJlpkBah8c7A|4xu5AxIquZThauX74w5hSA|9B1nqt_eBfbgUj1AlPGYBQ
2,56,45,3,KqUinf0QEeiZdxko2dFEsA|Auc20f0uYTIwPnJIqcdmNw|peg-QfuNihvtk4P1jpuMCQ
46,54,9,3,HXNnAl94bXuhBJjP0jPL2A|UsS0kw-8FV4iBbohrP4v7g|LY4NDxWKK4uEwUh7oBOBmA
36,8,25,3,s9qB7VvbbSNTp3u8InMG0w|WMVmyCFzxJQOTxPWwo2ukQ|7QhxQrhqVJYo8JvPUGFD4A
29,46,33,3,WpV19z7TAlKDFtd2f2CUHg|6Hxfp_5QP0BEAgBPvV0Agw|CJf5X5h0OrUdqi7eC2P8CQ
35,25,0,3,73Efjb70ykGRL842Hp1bvA|yH1AyWc8uPmmsZOD3JlWqg|L17PfKnnk_sVm_e0bBgNAA
59,63,8,3,S8ZFYEgMejpChID8tzKo9A|fEqiXG_B-fn__w0aeF3nBQ|6ajnOk0GcY9xbb5Ocaw8Gw
6,31,44,3,7Zv6DTlcUZvBjmTic6oqTQ|GCPecqD-FJis5SxrqKwSZw|Og32VlJ-InIa6y_O9cgR8Q
38,28,44,3,iRLFBbtyP8dpOKSFi6wXfg|-4N4YEobjG89VQsEgqZshg|U6Fq-uk9TM5OeiHzg7t6AA
3,41,15,3,Tbc0uyY1O-Fc18FfTCDqIA|Qf9TysGjxolCipKa_B2vlg|3rfuvMPsAWPuBcgbJfGRnA
56,61,59,3,vn8O00X_24FOLSTojp4Sdg|4LH-3RAvgZQcTe40LzNAlg|z_rrWRB6vlsK3fGP3BcmBw
17,40,2,3,N8j1ONR4Fv1MrueBateDTQ|VYKLHUndDOo-O1R1eZ0qSg|bmxstFxh3JFaEAyVz3P7ZQ
17,39,62,3,8UR3q3wu6UoOHauefSQpHg|JzZyST-19Zhs5zA7Mw2Y9Q|FUpDwSrQgdm4DOzV8f_PlA
12,52,25,3,ZfAILO2iad90fCDtratcKg|XoWuFNzK_1THFPevPjNZTw|PQ15SQ4e9Gpw7KpoYHjlow
52,5,34,3,HCIMrCc5OBJyTwicV_7GQw|N29UW_f0SUXEBWHB20hwvw|WsMl24qIbIJAZ9rBPrLp4A
59,58,3,3,PdMXmOWDRHICAx6SLgu1dQ|AV0oofqbYjWYXPQzxNDj2w|bLJP0fVgscuUQy0hE_CRXA
57,39,8,3,PW5eZM5RAQEhy3wgovChhQ|KoMlidUMfCLz42ETmlF56A|AddC68mgkczAcxHnzgByPw
7,5,3,3,vA5MHe9LqNQcp8k_CaFkHg|XIP56Dnfod92fYrrNDOACw|rOspf7E1Y8YAbVXTZyl-tQ
43,49,53,3,7yPzOek7Af2dKWGYKpcHWA|BRl-KarobZBNuCvhz5RWKg|hKvPFno02JUW-sGCkHSnMQ
61,13,46,3,qNdDhnauAdhkWyZJHVqUNQ|lUp0H2CfzxqWgho8SgdeOw|GqFZg-duGej4VifTbTDJVw
44,3,11,3,cDekcTE1qwpz8ROlYixhqg|Rk-qL4enpuz3WA3xKetnzw|wUMb_6v15-jBH14RAhkYog
25,59,27,3,CLVICRuP-1DilA-NLwOGvw|D0uoz1yQR10Knf_N_TCJ9g|CU0yiz9rIm6cBkdCGFwJiQ
12,50,20,3,VF-xxQsEeWYwdqiGVC7L0Q|mAEA3VaTrvs64VLP2p_SsQ|4HRtArZJtcAs10gAE7_bzw
41,13,8,3,0aTNHayaZKiD_4QNo4M9lA|HQRIfDw-q1NSwwxiRJUIXA|Q5gDZXs5X6oIgNGThOLZUA
54,29,3,3,IFFuw9ZIzpcWSqu2OHmjZA|ZGChyjzwb_buWTT6Wg-q7g|7z16CBc74GhbyqalwZrJUQ
59,58,8,3,IbJqpgbMZGPcFDR0DNiaeQ|YDisPepPeWeELiVGycxOlw|Yu401DtSmkXpJhgXnQcFrg
15,2,62,3,k6WAVICs1yY07JPXLYCj_w|WllnLf3kBK5lGyPoKWICXQ|etK5pTCprPuKJCtiU-iLKw
52,55,20,3,3dtxHKM3RbVyjzTfbcGq2A|x8joRxn_TPorP1C2LSdSYg|8CbJAKgVEALPbYcQTzhkvA
46,3,17,3,e_nJYz42-ZKvHGtP7j1zPQ|neOgjzBJYrRBO_WnQkMLRg|KMm3o506ue6E6sQuRtsyyg
52,56,44,3,LM54ufrINJWoTN5imV8Etw|pWzrmh1oiU9ngWXGHKnnwQ|RadvqFuRTZNEfSZ_avPRog
38,21,53,3,w95-wGc1hJ31fRNajtEtOg|wWWLeciVf0w-6nxu1_YosA|Tk9KD_DDpcMeceID_VrutQ
56,37,26,3,2mHJetAZqfkm-QH-nOMu9g|TfKROigrZVOPbAJG65mgLw|mRsn9zdXBzosvyDUnQZBcQ
4,57,26,3,sz6KGCGeD75rGRFZm5JkgA|XmYOhiKZZUhOfpaP41Go5Q|BQnPRKxyevk7tnnkOGsVFw
9,15,25,3,kMSSjOWLFqnvjMrjxUpH0g|LEwyF97d5SS_V4kLwSMu3A|K3oSW7x3LU74viHIbL8b_A
43,52,13,3,QKVX66UREuD6aQ0x_F17wA|Fay6yoOC6iitEt3QLkrcMQ|I1H5s9cVCGh1nH-4bhsSDA
57,60,53,3,NlNF2lXDTgxo_awI0pErVw|uaA4U64_XZMM-VkvjKB67w|W2tMXWUz0ivtZy6ZvKycVg
61,9,15,3,0LNV8iJg_g3_1ujwaeHZ-Q|RCBAA0i5IjDRqR-K9DWuOg|t_DtEvtiIIg0lvtBTQy0Sg
14,21,16,3,pP9hjbseO3mCi--J59PExw|OSZBQXRzoW2qNkKzUWRuug|SLbJHaNqY3wcRaO6L21aZg
59,31,36,3,K_s-9Wd6vXSfnxYFzhE0Kw|NDdd698xwCrCNAdaFhe-Dg|VJjFHQJ08SR_Pl7Bk4o2xQ
27,25,22,3,coiorbCRjfNkj-0hZ2AXwA|u_X7JlkEChx8UsxI_S7deg|FfBslprOhObk8m4QcgUGcw
53,46,20,3,Xdhw_8EubmL4N-E5pBzD_g|6ZhR8G9TQcDJgILtH0xd6w|iInBHV5h8zQlnau2Fe5OmA
60,10,0,3,zdXlwpwhJ4vXJUOJ5yY4ag|_eMk_xKVpZWLvsOG_7jmUA|OvPLQLLu2E0DmNgQn-NM1g
15,52,19,3,MOy8qGtBOoJzRnHnv3Y3JQ|XPwT83sQMlVCh8_ztbyCFw|5iVzAXPYqeMx6f2o4AYRcw
54,55,20,3,9qXd3Frdpw2NFesclk7nPg|edglJsudUEULkxm-rLtQbg|hHs2Ytn2QSHnFscnALsLlQ
21,55,8,3,WltG6PWu0zRTTUpWne3W8w|5AGVyIa1_XVUqXGbQXRmiQ|-0M0b-XhtFagyLmsBtOe8w
56,19,56,3,vAjNHtuCm1Pwu47PEOTwXA|xV32Y7jne4duaM3H_r_ryQ|tPu6ZX94n260wQprRVohvA
7,55,15,3,zwTmOj4B_OVPMTMYijQiKg|YqmClmk7oLcDzPWKHzgA-Q|i6DlLLxZ2iwQRxhUDx3TTg
56,10,56,3,K4fLZqHVuJjGZjM5iv9B6w|fSpQlTHx27EDhUc_MmXG5Q|fbtGwXqVRp-3ywcpK4zxsQ
14,46,43,3,SVV1VmybJGXGge6nFuHy_A|ev8KX9xeLe9fP9y-vV81tQ|YoJ_0W9dTX5cVzLI9oihzg
42,36,10,3,3nM3QNlex3OkNqM7FZTFPg|cguva6es8rSJE1GorfQq9w|MpRXQzRJICsw7MQ9KHf5wA
43,29,53,3,-OIUunijjcq_ZzyyQhPPFQ|hYWwNKt65xf525Z1GaQsNg|swcfmflnWlhnbvPOHvPq_A
43,5,45,3,2PWmnUV2Leb2Loj0TqxCMA|YBak8o0xCiNN4sXr3izLbg|0bvtIbpsqBJZpRKSPwIfNw
43,52,45,3,GGgYoWnKOpRQ3S0Yl14uDw|pxdliCtWkCuXW9uHYk8Y9w|wuH4TPUo8oJo4E59xZKsNg
45,3,47,3,HR7C_tRAEgzTI8_yd4NUUw|7D2vkGisfFzphfGXfeDCpg|g0UzHjer5gS0cCsNYAYO5A
0,33,4,3,f4QfFFh9k2qE1rvtEJumqg|iZwUgq2W1rHd97Y2fwBFdg|zLm2PaYrpHkcr63ekwvtBQ
