p1,p2,p3,n_pois,business_ids
81,70,1,3,gSw5N8h5lpC4XGw_nthyrQ|nwk7HiUk0IIYftBDF5yv7w|5OW89S9JXE-mllkIWMg8hg
8,4,44,3,Gmj3Lrg0wHaJnzshCxNG_g|QCBIv9iobRXVtNmCb7iN4g|y4exYcOCc5ximnsZu5hx2w
98,70,1,3,7crp8LZA4HbkMAKyh8Wcdg|fcGexL5VH5G2Xw0tRj9uOQ|woAHqun9kl4U6HuJUeRqCw
33,19,22,3,Xxz8IhhHqrgwrty7ww4jDQ|Io5Mvd_1bSjZpa-dyjOZbg|FUpDwSrQgdm4DOzV8f_PlA
27,106,58,3,HFuAKE0uZ-frIMjroeA-cA|0bvtIbpsqBJZpRKSPwIfNw|eLi0bpsDoWQkBhJX1d46tg
83,123,82,3,teGUSCn6Vlrs07qIgilFHA|mlyTBHNwuDrb7FRGSw3o9g|ZrkPvgCKxS_vBhYr8l-ZXw
48,73,35,3,m3KWIfQQFGcWdX1fyy51Bw|3HLIMLpqby-AtroW-QzhvA|GZAHv66k9rDSRx_JHDOMpw
93,91,58,3,2J_t4nfdQTSCqxrFCJxoig|ahnaBpvC29I66u_6JRzQFw|i4lQ-RodAuQLYBiJtUdP8A
77,51,25,3,AiByKTUdixBd5vWAMyxN5g|Je10gqBQIqSvYNS8XGrYnw|s9kgpFnusx0hirEYs7L6qQ
24,9,17,3,hZTaTVsigf9rngodD2VIjw|uaA4U64_XZMM-VkvjKB67w|YJB79vHnL-DPR1dBFjXTjQ
101,76,1,3,jB6YIqT9zUspGJZ7H4IRLg|EM8vtb08L517q4JEg7dvjQ|I0zkCIn32FyVn4k4e25qBw
39,31,82,3,VWy97TpzjreU_78xotES2A|w89QueMvn2bq2dmnTz-Mww|00vHxQtHAIf7FnjGZuepfg
42,82,118,3,Nsr46P7bRd1lATqE7H09Pw|6isf3Uypu9O1zfnRyaGiZw|MOVFDKVqWkDM1hUJNwpaYQ
29,110,104,3,YPLfRswyryjjW3VJa-SdaA|7rXZnfu2QJBfpp44B8lq5Q|7OPFjS9OsPIYX_wm0hbZDg
22,88,49,3,uUYr4mxdptgy8faIxB-8Ew|bfv9lnhfwxSdJynls259Cg|kaTTFu29eFdLiie5-44yPA
9,27,111,3,FKrP06TDAKtxNG1vrRQcQQ|USleU89txaknVADlMhUtnQ|PsNsxahhRUIf6EEI_5n64Q
55,55,54,3,fskPbD8G1DDQbCslHV-v_A|ZTD_xSBxv07aa5fFsYwTEA|Z9QsWMsrvOyvF77k5YYuzg
57,76,67,3,aJ539lqzcTThRxA0GAKkxQ|c5nRKx3BfrUK-N9Qp3EehQ|WJnWJ91JQd1Vfe2Z65uj7g
127,28,84,3,ucHTzMJXR7ys_yKOSZN_HQ|D_xImnAQxQh4nNY_xcMHaQ|ezx3NdQHaCAxmtRje5sz9Q
94,21,62,3,TPfhxYwdxj4XExyW2vl6fA|Q8HgFV4VRBFZ4s6lFP_2bw|rtMJvbYm2ECSE9xLTn7C6A
93,102,28,3,h7n599RGtvFLmLycugT2MQ|WU9bLspOxUgypUypQiPtPQ|_ID5OUL42plmejjTAr-CzQ
78,110,65,3,duAwbsF-DSd8BZomQQJ5VQ|Fay6yoOC6iitEt3QLkrcMQ|c0Ay-fVQFMgAaXVR3hhRGw
97,87,23,3,WgmaxBbCRAlq06_bPLUcSA|0FKcaGqieDQAC4g17Qf1HQ|55X3tkJf7TJGdOOHOIxGag
22,72,118,3,rmbVGeRc6xel5blLNshuCw|l2OaoGE9USD7oNZbI28u3Q|VDJrE9enDtjbzhr6vCRI1Q
81,123,25,3,gdo6ygbZlpZY1mj9P0sxLQ|U9IinzLvwvNzlg0SqJ-fHg|iB3p_H5xAL1PkRKXnhIbMA
124,59,82,3,nxuvcr3611_uvr57ucI5hg|dpiaAGgEMm9Lf8dbx0yEJQ|XPwT83sQMlVCh8_ztbyCFw
27,86,99,3,EgI6S-JxwpxICPsqmaggiw|R0JUjyjGEzUlY3auVhY_tg|5AGVyIa1_XVUqXGbQXRmiQ
49,4,83,3,WneyRrLCxcbYn3qo7p58-g|6RZEB2SRK0uK4nOt27JciQ|Tl05Hzo5HvxMXwEZ_pnRnQ
11,1,24,3,NVN_23yYJDf_RAinqFICDA|HtHIZmIOEaEIKaCROPtnsA|v92xgVl-BH_pQM486ea-9g
14,74,82,3,tJCnUtGdyPyOGt5kudLrTA|hrJYdX8ArjX7CwekX66e9A|wnTVzPN7A6q1FZHI6a3FyQ
25,106,97,3,OHzX-ZD9qyoeoxR8Z0dlIA|5oARHKPqDvT4x5blRvPjXg|GKBN0jG6f9XhvWmAEOgYPw
95,32,46,3,5eNyHwCbXI79gpmwlI67dA|QuzyJkTBJFZg5Y0oDCQqcg|4LkQ65dWQiRWfYihguKqOQ
66,51,105,3,KDplhtRYnHOCnuIjIGR8fA|1NMz64NAM9ED-x6-dbVxdw|wPi7p5fZyGTOjDU28IlTqA
78,54,105,3,ZCzLoEwGR7M1sNxgHmlP0w|-qpFT-RgBE2QXVcSjq57lQ|wOT99C7ZqRf8SIfd5sRVlQ
11,108,25,3,9PCiyXCG25bOycCR7nXIDw|fneeyCOYV5-oVeQP0TACog|rOspf7E1Y8YAbVXTZyl-tQ
110,67,25,3,B-SiesU4hxIiL7rl7vzayA|ejGvT928AVjXPb84T8hmXQ|bIQSx2fiHMq0IgmUo4C8QQ
94,92,118,3,pzI9Qj8T5ZSb-wkpe6f8Lw|BVXoY0R0p5H6Efh-GvN36g|27AYMHTMgS7UIkO6M1KfpA
47,123,65,3,tcvNBC65Gsa4cH1_gyucpQ|lfIQztu4b_W4b7uCMzmyLA|pnvgzxwsuYSx0PbgfF_qxQ
89,73,104,3,gnpyyeWQ53WlDMJEq-YA_w|kVTHnhgYUw-Pmr7wgDB4_g|YO9Ycz_chfmoW4WI9Ou0ag
11,71,25,3,zwTmOj4B_OVPMTMYijQiKg|uKKRHbXXAIuGxOxs9miwOg|PfQwlQLn4COxZvD9nU6DCw
91,18,73,3,1pkuCWlH3iEuUAQVHpIuHQ|erbA3m2FNa6BKMlW0a8P_w|Apg6r-2CGinmTRFnt-5Zow
71,0,97,3,cCP7ued6F6ScOpQSVs-Mrw|MRtKINPRZK2QTjsXANYLSg|Q7g4-82HBQVlC9u1xqKrCQ
95,91,46,3,oB2B1KlyhlY5LTy18jRqzw|ACcP-66gbXKf4mrbpqWllg|rpKsCkLKypkHsuwPyxPwKw
74,111,65,3,q3NsTN4umVlCpOmYpIKkyA|KkHtIFckgv9udL2RKWRU4w|r4Kx92NJW2aJjofpEuqM6Q
114,120,46,3,s5LHJu6ALBj0ujBZODHK5A|EFci0tbSrb7wko6tpVDnbA|UrYj-HI2I61BK_nsPEa_QQ
37,113,118,3,8ZU1N9vxDsJvyBY0fCi4bw|IL1t53JLx3Gu0rUB4P50EQ|oZzN706lKoL4faaTK739xA
23,63,62,3,6Tk-1wFyywckZOongs32bw|manAb6QMB4aonhf4UJsMzQ|enBi-JPJ8hXXYkTRUtDTlA
43,96,62,3,7ENaqdbPmYGSFaa8tXZzFA|PwadRAe8FyG9BZco2OZ5SA|RsV2OtsZhoGcL1hDQ80ebQ
37,9,82,3,Ouz6NevgUHn-rGXbcw7DOQ|HR7C_tRAEgzTI8_yd4NUUw|eMNs566mbPabyLvWYuAfLA
87,119,90,3,qd-K8ZNpgyNTlYWBgXm2uA|wjM_MV5wAXaryDJ4QwL8zw|zY32Vxx4-cUfowaGRUCEYA
33,70,1,3,bUnqKEP7h48ePxHMXV0fNw|m8ISlBOrLx8by-3iYrc3XA|6AFzUToxt_6rkhkZgFlPSA
8,72,84,3,NjgeXPgv0FcdEsy-2ULWUQ|1fYDqAf9z66U_dpxbLz3qQ|lEIf_o32rRWcpAeV6pshmA
83,18,24,3,00AGVWzkxNLGb-7ZrwAOIA|pKs2J9bigGVN1qxnOrDK8A|azfjxlAnSATyLBAGiuSq3A
111,73,53,3,O05f0Mlc_F5YyBPHoWOFdg|P0cEfrFGbiX7U7zex9iw4w|YHqsQGotZMlvBW5EdLepmw
26,74,97,3,rg6z4zFMxjj16qAnJ65gxg|uQJNNTRWTj1SYtapTL0y_A|IY7cyEidmdGsxGzb2-gx5g
78,122,58,3,dSPA4yql9vUwnYRxHiVtHA|YAUUdbESr8BYQ_TFgDjT5Q|-AbzJTLQdbdQrhRzQLgsKA
72,76,82,3,iIpF-IdrX6y7gPI_WDVXQA|xRRd5XWJrCs7H-A4M4i1jQ|Xaw5lzLAsZ6l-A953EAGHQ
126,70,12,3,FmQygwfW_x8AkEWLXESezQ|na5B8puc0hx8xxmuC3cH1A|mSKpcQhMKADa7frwdBNcgA
122,4,80,3,1GSWARDKGoe2FWF1QeFqgA|mcwEsGHIzaDmPrUtOCUFuQ|TY2bYLLyoZVCO-ic60Zd3w
46,2,67,3,-XClcHTlMjH-PBqV2l_KXA|-wtiB82sm2qhoJ64plIJZw|JQFwOkPF3iXRSA52Zx8rSg
74,127,1,3,sEz9CXEHXANqXOIcJW6oeg|Gk6EoDA3Bd9LDnYhJe1WKw|gJLJgXz_1pjnDuHfuni1jA
1,76,118,3,B6N3pLuRTvOOYjzD112yIQ|rjObkBLqlve8SAN9hUYygQ|FVxo6PKyPgy5C9iOY_s9eQ
40,34,105,3,AdSZfKMp4wMRf-GO1cPOEg|pXEzNp9xiyK62UuIxy-oIw|FZAf9spYl0bMp9Yokdcxyg
38,33,92,3,qJvM5u83AB8utZItF2N8Ag|wKTKon1F5krJ35zAEtEqxw|IL5uM-wSJCc19cclqeqGqg
18,21,62,3,3puk4beQqK6zz8N4nTdhtQ|t_DtEvtiIIg0lvtBTQy0Sg|ZUI1uvefVj94JLE1kIfAmA
87,28,15,3,Vwt2NXWtEzJVzp8wSzmUoA|AtLgoUoycHzJyn1aGhB4XA|118HJGOCCgVJ6DhbgUDbbA
53,98,83,3,9zaXFApfobvEKgfGt-NUxA|72RtdjlVLaVedeXvowj04w|qKEmQbAUTBkbDLl-XfhIyg
39,0,44,3,4ydaO2E3LmD_TfpG3xKTOw|A9OppQUMHX-sCMAQ3Ooaww|dqS2qXTYUpF7S-DeHhYfYg
79,4,1,3,JK6a5IRnPg1tQA3FruwaQw|qd6t6bkXt5CIEjJdWbYTsw|7q8YIzBANw7tJItu-jM0QA
52,2,34,3,M6loL6C6I84UxVj899qykQ|HkwI8KWCXAfbnlF8g9AM5A|eRdMVvBObDLkZ5ykz1irkg
125,18,25,3,ue3FLSX9zINnCInCw-ilEQ|-Ah-gbZpa-IiQVIrhKRhhA|8OoLxv91ztELwzfvG26xjA
76,18,118,3,jZxs7PDhUbhg4LWSFM4Z_A|-n_beuzQuajaezPD2PyQvA|OstyTgWTBX3pUEBrpeQRWA
82,48,111,3,mQ_4jXYsgT2lXkMsUhtxRA|TNh8bTENXU6fuNxJYsL5-g|vpV8g_SAY8TR8Jmzevuw5g
27,73,98,3,ctHjyadbDQAtUFfkcAFEHw|fpSWzQY6CAfIFMpkIsY8RA|T_6e0SgNuKotySgVS8O1UQ
50,59,99,3,Fyi_Mf7UsTNVNQii-RGzTA|qoX8zXR3pAF8hoaAYOfxNg|jPG_BuIKf0KBCFY6u00h-A
43,72,107,3,d9eI_GFFIvR22f63Jt1MtA|nZmoai2EQw4RgI4w4bbzDg|P51n_EonRgr3B42Vln2MCg
26,70,73,3,f96nmEyl3mNec9HrMZSSVQ|8Gbu7AiqVWrUe8H9Fmg4hA|y03BVJQmKIVvIuM0rePobw
40,33,50,3,ZKnzTLxLFkMmipKcvC8FrQ|qauNuzGr6cmAuT7K7FzX5w|Wq7YGTnSQ-89TJzBGpcRhQ
84,72,108,3,3ydk69StFw-7DKPqX3smcQ|nxV0qNngBHkOBm3rer9E-w|U3s0z5VAYvOlr4fCSipFpg
27,35,65,3,B0jYgle_nTtgPj3Jlaexlw|xhAzk9qYpHR-nu_0sZIcWg|zql7T79U3psN2Jz8A6XERw
107,24,98,3,x8ZyCVjQYWSPhUnYGxl_5Q|xBMkvH_qR-LhA-kJ_Gwvqg|vP0Un0I4ttXgjEnYbmwUIw
5,12,15,3,cZHpiiF3HpOKS9Xq-mchpw|m7ASFgmWejezvZmPmj6_yg|T2i2ZA2O0I8cp5CuRRO6KA
40,72,22,3,-xV7ESuXJglzA_kdd8a7Mw|kfe_xEH4ppG8AeAPdqqCaA|Sey5Zgrg9BU0CwdYTJ7CmA
123,72,1,3,ExcIcrtV0-RAbOV7xp7Rkg|gcWi3-cpoF19TZeegfV1Pw|-xRCCsf4QUp7jTjEHngPsQ
124,6,96,3,SmX1YLOOAGWOIArWi5ZFgQ|istq5KVETngo8mWIKPJwEw|gJ5Szgefk1fJ4WSfGre_ng
107,111,46,3,GlRPcu24wMfL0K7NjQlG4A|gMMB9h6NErOo9MlDBRJkXw|fbCAXeed92ayKpu1xBCMxw
30,95,31,3,ECxsb2wf9J7Qf2CWtJelbw|RJBiEleMH9ZjPFba26-uMA|hd9AZL7gAxeRWBjwvX7aGA
103,73,21,3,vJKxxr2auAsbmLfis-PJnw|12VKtbzIL5tfb3LCOLk43Q|DhyRD0x7S-jav9DZN5ZusA
124,88,96,3,RcE9LYOyYjl8K_uje-24Nw|QbQxZ7t7bs64Lq05SLAmVg|WR6c5Gg3tNsmuXyFgngztg
77,32,97,3,9nkYaCQRyO0fi8SrXDFhGw|iTjhwZjjlGjyPywY_rgCaA|903S0UZPLDGi_X6uiDdKHQ
79,9,67,3,CPpZTp1Lezhsfan8SgJs4Q|zps-kGBEwz4M4KYTnJXLJA|IHWhkrT1BYqTqU1km0UCfw
27,108,105,3,sdWuLh-auc0nC2Jy6_26AQ|AmI3LIUNwsi4023hOVGu3w|2l2znqydic45GQfgCblQLg
26,122,13,3,QlC0wdl3pIWnigTR4vDzVQ|T72tpiOTqLPOwuXTgDWxnQ|tzJE88QY8OHxiU4GxOSNrg
72,63,13,3,anJs_LA4ikvlyWPxNypI6Q|BGWF8V14C-xZ4CitQ0r93g|WWbrvdfiqWsNaNu0N9Qe2Q
76,54,118,3,w55VlTgAoRXPnqFte3j9ew|SQI01Ka6Wl7Kv-_NRBZ7jQ|wqpTOjsmogJy7syELpUE0g
20,59,25,3,cYnKgRTfDGS0Z3oupc30NQ|ekxvAyD2T5v3GS7n4X_3dQ|o6-sdAt6oTC3A52azk6FBQ
8,2,44,3,9Mtc2pP9YJATcWYU2JSVVw|yMlOwZWKLJQ-ETtkDLP4RQ|E-KO6_dNGEcuGy4vUL-QJQ
11,70,25,3,deJd43rpViQxkOmn-gz-Lg|5Fm6khB-De-OdqATep9J9Q|26T1l_bH8dUg1TNqsjJuEg
110,73,97,3,fwIhAbiaJBuJnt90mZSTBA|JbVtIpb0iKnSzlPT83KMOA|AwJRVQ4tmQFWNqQL9pXQgw
94,3,67,3,ekqJffSZGsAN9_v-F2yrSg|wNtcmwEWxk-La909UW-BGA|svSfJCqhRqDxbIPyEMCl8w
18,19,87,3,7gKh-cM6TvfpQPMjMoEbGg|zh3WpcN7QE95ovEtES7Ysg|94s_AwUQmy41Dp3fslgdjA
47,14,24,3,mCo2uVTTGYrEhRrkQW-CMw|PJjkH_VZeQwxEJvlQ-v7wA|0SWqECZ39P2MlmeXbKnUjg
110,12,67,3,Zvm8Z_wo8mVcP0tH2AwxdQ|GrRrxHK9dWgibvUpcotxtw|vLrX2e0GSSiHiOeWDgmiPw
84,28,82,3,YCJWgTik2VIBuCBHh5tLKw|QYaF6HBhT2PGpJzVUDnG6g|DTExHg2DLquVmrjjQrBEPQ
94,22,7,3,70k0w5N-wv1tBDMQ23P6UA|hXg5o5F2Q4YifUZY8eTDMQ|JMHVCpY0PAW3MiCIGaU-kA
11,43,105,3,uBDXcXlLR9IuRV1N2m0SPQ|ruItzjauKbybM6Sdt9An8A|W5qWPa1LPo9stvCGeVSRAg
3,87,56,3,WbhbX18YghYXNe321biFJg|1LAjvhM5Mf4JUQUBVXbbsg|174kozBQWghnKum2YbFVGQ
26,41,97,3,1I58IN0Ar5Qd3WnE1smgVg|THdOD9iDjQIGwHp_kHwakw|edWI2px4DnybNaS_N4YkaA
103,2,21,3,RbXUQx_aW5WVWgl4HCwnsA|kRbktRECOpjfVpfzINJcNw|5hI6QAk53K8A6s_4M7LOPQ
34,76,105,3,ShPcKM2R4C4cJFiLucpaUg|Pp4LoheunB4izDxveFgU0A|ODxEEgKQoacLOiiBsCKUzA
40,112,67,3,cwEuxv8fBnY70FRsIgHstw|ipEZD75r51w-ZAcb4YxiBg|Qy50OzqZtrtq2l90tLj7Jw
123,110,82,3,obeaMfZrrJbe6pO5L0v91w|-PMXnNJ1D67NkAupRHNkpQ|C_lyUPmRABHpE0K8C9TxFw
57,2,118,3,b2cW30_3ZVMwe49VfaXPWA|mCTnBx-XlwW955MwZJCogQ|AUFcWR8Cu6FWNIy2DwUycQ
127,28,44,3,vlosej4eJvMc9aMmBGV2jg|_PdmupHWKJrvVMgDu9I9nQ|xHrDP1y4H-aCUtKKcjyWRQ
67,28,82,3,auR1RNlfPQHmnfARtTM88A|X5O6zIZZV_7KZjcEF3pWkg|RRBfknV8ycDFdT5JwTGutA
81,70,25,3,kDzp5FXnuG3Pwk6orhfl8A|Xj_DosaJMiWex1NFwdsFeQ|ij_dE1TNqe_BHrzEGAWU4w
92,4,83,3,_eYIbxOoSnzGgq3v2o4WKQ|tPEYLu0DNf1TL01fPLg_JQ|pwbx5FtKFTcZQuLNbHRh8g
102,123,8,3,W-esb76USKNAJYhd2xoKnw|5E_llTG4jqraq0n95IFajA|KOGYT5fzVLYRkrn3I1t3CA
39,93,84,3,jDds2solrdvoyK7sB97Eog|THeEPb1SgJLhwMlWrxOeSQ|1yK2rBeQH8tFEcTgOQ9CUQ
25,86,62,3,6c8eIawbCBu3FLp2kDraBA|ipRXCy-0ChYK_569rPqzJQ|ELY0HI8GDEx0jkmREVna0A
69,121,67,3,IRVQ6INmgAvl2dXU5ChqWw|gi0dWVLEMdHum2FUFODnVg|9TcnWPAlS4sMJPNyWlgi2A
93,12,1,3,rzOz2hCJmJCe0d0QkMs4wQ|2daynBPzdkiqdW1ecWAZCA|eqqfXrtdXTdwxR0qt_nn-Q
75,76,62,3,sDCqBdVZ59kPyytHAC8r4g|VndJMY1frtXpFp7QPsYV0w|URzUMecD9qRb8l6G4GJE3g
81,120,25,3,lRbHFOIFuusN2WOR_ypQ_A|SaUSOvz-YhFtGEP3w5SBZg|5ICrDkwtX4ykKOLVJ1tFJA
121,18,46,3,QY9h6QIaBFeExPGNPqiOMg|OO48TeTKTtizov_DioX5ow|BnwPx4GPOfxXZk2G-6oDwQ
56,4,57,3,LRoqhFyj55o-45GnoeT09g|zsZXZvnQKG3oXw4h7UA_og|QRSqUgPK7W_6z8yB27KD4g
77,120,81,3,cy1qlowyE-zHmzfVyBFOJg|p5pQ5PKXiEc4yLxsL4TsFA|29ThPh6IA69V-SfcwfV9Dg
127,4,81,3,BALWb5Qs2Bx5-MykiR_tyA|o3RzkJ6yRhE6_YN5786feA|OUPpDD9vNQscAQLd9giXvQ
75,76,105,3,5-YFRezc0MMV8Fe79ImJYQ|U6gikR4uhRl4zU8q3j02oA|wsr7P0b527cx8bCGOdWVQA
59,121,97,3,XraDlkcgikcaaMTJNJw2LQ|N5X330ct-U8n0-j53dXF6A|dMOozW28RPXGlFlpyfCoxw
28,76,34,3,frOmFhJME0yZ3HkyQov6Pg|Vqcqu-LM2yqN3pvW5ZiX9Q|jsGqQytwijhwPzqbO60oAQ
78,70,65,3,gQCKrqkalAc--4cuW_C_Ow|JDIhiL7qjOoXdysO7xxvmg|U_bggtYOkK-teWol46LHrw
114,91,46,3,7hpUoYdAVToZXwuPRgoqdA|Zl8jd_gzZduzMLN4_vUjLw|GZwgmKNS01hEWKQaRTro_A
5,52,99,3,1jb7qNrb7y24jRWy9Mrs3w|-0x-MbRbsi9YoPxB873qcw|R3r9ZoGExGDZL4etQUrwUQ
9,18,65,3,l02jjfbmaLhHKCX39FOrBg|GaDeCypnvJKZBbv35hcpyg|Vj28PSL29SUCUzGfkZpaDg
35,48,46,3,mGhwxHsvPiFa4nJ7zh7pYg|d2Wfyih3EdRJnOC6qEiPOg|xtEDyU98DnjqsCuV8apV6A
10,15,92,3,rHC2W65Y1JSvk7MCsEG1BA|aNZLBVMMI-zjZN6KIA4CeA|HUI4BzH9yfLB6PXnwgUX-A
66,54,105,3,SYi3fXcXl1lxUmEEsrXR_g|Q46KberieM6ziVYME6CHEQ|A37C-01zpQty9FmxvZrxEg
1,81,67,3,VHdmxJZsT87D0yBPVynivg|HQRIfDw-q1NSwwxiRJUIXA|3SpZV3ao9ziQsSyRRUJBXQ
81,47,25,3,wadDHdeLQLZGMKQa9CE6Xw|WcrXzZ5XapK0c6s79MueNg|BD5GvkgJjKm8iDWQFdsJzg
66,110,81,3,nmeGoVi_U-bbnojJsi52Aw|vF_QwGltBpVesMMGclzB9Q|Rd8UbVjam5zKSCBbb0Uv5w
75,95,62,3,h9o2TCtyqPify_HgC9wH0g|euNJ-Jp966Lfw49QPyDVkQ|YIBqLXbVO_Ub77wSX9qAmg
106,88,96,3,xFtfdn4pBkRIViPfOBK73w|HSTjQ_z0-k_m8ZkbmWSBnQ|V7KWP_nQkpSxR3t7bEqrMw
22,28,48,3,irwBGAGqMPam4YLbn04TYQ|PRGH_6VxMfCyp3UmKiTEHg|ZsU4UDadMyXVH45YGn1dTg
94,3,53,3,LU16w79SDkHD5G-iR6unMw|Cscank-XKITnfKP5DRylrg|6QXA4z4DeURa9cWZYodPcg
44,86,65,3,WpxcyiUAYYQAnivqz62JtA|uorvo3YDnAfzZZBJtMTHug|9pr6rI87hZTCIAnFGNnvzQ
125,73,13,3,FU6CaKb9hePVMAsXO5W6pw|bzG2ul_mhdPMvhxsn-8EEg|bNAT7mJmjQrTNPFEWDro1Q
64,4,57,3,iRpXlcwdCRvT57a8OwBSVA|6yR6piTIuUG_9P_ctivxKw|wN2fnIUzL7VfggfesSG_yQ
2,17,94,3,rPltlVa25codBAOoJO8g6g|YAD6P8EQK_3ZaqoBP5VBDA|Oo8O5w3Ch5iilY5sTglkZw
42,120,21,3,4INCRF2drQv6ivUZHkCIJA|C73iFAmwEntIONkbd5fOuA|8ZN5M6bUQ_KWo8YbxYSVPA
81,73,1,3,r_oscENLKdrF2KNyWP4oow|OLkS4jfozQpUIUq0K6t_IQ|AAYzFH0HjSUNL2nLScutxQ
36,33,77,3,aWx3pL5aHKAevBvEfSwsZQ|VLWyxPrA7kFO4kv9mvsf_w|oTHZ62gNeAmdci7QOii_pA
78,51,65,3,RbHZJdoy7kIXfGRmM-6sdw|YBak8o0xCiNN4sXr3izLbg|yYwZWTgSoweD0YNh2p9QRw
78,54,118,3,gvD09Ev1aOmphtlq07zYEA|qRgeV1CMZawRblc2qjHo_g|xOeBBrc2l5OfjX_cY4bIvA
34,2,83,3,3TKvav2zyNnyGaHC3MEAow|fEG7m5JFodBhu4Gvu7E3uA|u4Sc7E1Jl0q3HrOIaLUzRA
10,2,80,3,0kLivwqFCIAb2V7Vhndpow|et5lfT0NPg4Xvn9jvDKxpg|SGUk67Tp4AUwxjifu6HQ_A
62,8,1,3,eKxKm6fK0-tO_WM4D2_5xg|Z4Bg-Z-_ld2onuMdbOvv6A|E7jw4bNYxy00T1vIkzOdzQ
75,28,22,3,JqOS1yDmOdhx2SLopAoo9w|-XIkgyZ3Uk1-Jp3zBFuapQ|J4AkXVvFZ4xyvGIrPNPiRQ
8,15,44,3,8lF6eFOKrSmZeZnj49rFnQ|3O7QheC6iNpkkFWSWD0DwQ|OoXGui_Ldn2lDovpUDs_3w
70,110,22,3,N9PyXCEUJu3Q8rxRAiS6Yw|YBjFuFJXKBKdsxx2TlQVPw|y3n9Ifww9u5cxZe6oiLbpw
42,70,21,3,W8-UTIJAsY95SJcieNRITA|bTYddYIt-e1ls4Hlv5areA|JEeDUd7ZrUO4jwy_jBnelg
49,98,83,3,hKzMD-okmcr6gfGG85SptA|AgS-M-I0RGmiPtBrvhWReQ|KUHuylryakAeMPUVkZ5HxA
92,13,113,3,m700WzvnKWSNp_HU_XhRPA|G3Py_rBYU1R0_QPzo64tNA|NY-8LSYUh16FCSCdIeVWWQ
109,123,39,3,v5iurptJZo_7xm2Qm-3lgQ|dqCh-L9qSQoW6YudvERNrg|g8U-njgd5kU_qaxbEqMYPA
48,86,7,3,XZN4nllA4qMdXVHy_-nqHg|u8wxP8s-jr0KCZTfGMl1UQ|hZUAk5fthL27KwuKicliMQ
73,77,67,3,2oav5QoWgnvTI2gO5xFMjw|zy2p8yfx_fgXMCCUo8nWsA|JGhgV4FBAwMTr8w-_UcZJA
9,54,105,3,ugSVRAKO6mxvsrElFg8USw|Laqf1fHOcmqe1yGZrxKw_w|zvvl3c1FO3O3BZdhusficA
54,68,82,3,mpVZG520RL-K1YeQi55ZPg|PKrOUk8IXuiRWN-z6uR_xw|D_KGxZF6BM0-37pIyCCoQA
77,123,25,3,K8b2MQ5Az59-nzvqUfjJEQ|hjbWZ7ITHL_1Xr7IAwyoxQ|bIGFd99r3iUNB0xshlZ5Sw
78,43,105,3,5K32Jy_YwW300mAdYK_Zdg|eY8exh1aLVVhW6z_M0u_Eg|wsyVH0sf0ttt6G7JqmP9vg
45,68,99,3,Ft5fpvevlnMJbugX_w2YsQ|YDYrdg4nIRaJR7gO9JPHow|vM2wY0rll14F8sZIvJGG5w
20,118,105,3,XF7qNhRJktAfLoH5GP4tCw|-AanHawaDlzWHQjrqRRWig|tcDpEgmd14W4szC0DU3Pgg
11,108,58,3,0K4RwxdAcViifyU3Htzxww|G9LZoNlCfRH941q87_JLIg|aVmuaNh8Z8gKSkoP418H9w
54,70,84,3,JzY3UsaDijXuSflzChNSYw|bc0ZNDZfeMRdGl9S0vkfZA|5C7j2GEp_FVLTgxDorrTEw
123,70,82,3,bzgAFmNxvQ7i-YscAiDoDA|mrF5yU8TBZDAeSyUq-6LSg|wonHZWFcekpuzJUPsec8ng
20,18,1,3,qtNCq2sRvDFHZK9V8kKYoQ|iMw_LReFjEsvhFGrU1EKqQ|pFBTtrFfJbJY1YTJu1hxAw
119,72,92,3,3QRlc2p_QPkRS11bM6NXkw|TZoyr3-XrxT_uzY0ZzXCKA|UPdwDE6xWPkwMWbWxttYTQ
17,76,21,3,bLPw8r7Xcl4sRti4WTbmSA|8ZSDF-3akKn2Q7EtviMaXQ|qMlco2xbB0h9CTMQxazfuQ
68,120,84,3,lra3ButUZm7ZymM1YSnkWA|qaEqiGzQ67ief_yoKP97Hw|Rwirqn9cmt5xhTUZ5V-idw
81,127,69,3,PCmoZ6i5fXLKti6SmykDNg|_8Wq8lh2uJoMTftYtNAC3w|ZY5L2t9f3uoPh9zosE4OPQ
87,72,15,3,EqZhhuEpZawghU7MNazL5Q|WtpPTs7d9VjfvkoPVg7TyQ|tX5ze34YKIpUpTA6a5Mxvg
61,64,67,3,usFEKg4-2C48qPIh32HbHA|iTG7S72m4PYnK5OL7CgSaQ|nA4by92WDrSbxooQOe5rMQ
8,93,82,3,4ojRyf5RfZArkkE9U9bfNw|lQwSrnzTxhssWHRGyq5rvQ|fJhOwBljOz3VJV-BhCB3hg
67,4,82,3,umJ_8WAF1dsDrdjQ9eAQfw|qjivA_eSsUd73NuPY8_PRg|n97hN9132VDm9lb77-Vihg
47,18,24,3,QXHTyjutAlsL_esmT2vSqA|pNOgbiOm3wOhqw9zNFCuDw|eVl0n0p1YBwVtERGmRqH2A
15,127,54,3,66Eb7k-oL3m3GGhyQRuFTQ|rkrnerPoeac_y2rkhshQcg|GEtK2S6zALXgsjKjK3abJw
71,34,96,3,Yasm3ffhqPjIPXLWKJ_Wfg|jhSCxk_tOPrD5xRdK4kglQ|TalelIeUUkElrDLd_QbJ8g
